array_path,enum_table,value,occurrence_count
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2124215,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2125050,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2135147,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2135156,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2150060,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2182208,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2182318,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2183456,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2184009,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2184149,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2210968,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2214133,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2243072,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2243471,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2245578,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2247686,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2249852,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2416455,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2419564,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2424472,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2432235,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2510954,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2511556,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2515379,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2517506,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2518422,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2518435,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2522007,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2647580,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2648988,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2936999,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2939693,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2953749,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,2954323,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3000931034,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3001431138,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3002637618,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3002773840,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3002806535,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3002809144,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003124453,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003306248,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003398873,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003604053,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003761017,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003898360,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003925919,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003981983,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003990090,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3003994796,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004007782,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004123209,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004142400,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004209178,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004426659,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004426795,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004529019,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004530258,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004531588,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004753838,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004785967,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004837686,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004893332,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004936110,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3004973408,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005075853,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005085999,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005094123,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005099803,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005168196,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005248192,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005581270,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005641545,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005650109,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005670221,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005868392,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005899764,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3005921952,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006179046,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006232063,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006260740,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006345872,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006413195,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006425876,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006513822,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006515340,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006524618,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006560326,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006630150,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006697299,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006742481,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006845464,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3006948883,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007093114,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007111389,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007155473,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007208013,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007208829,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007215625,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007305485,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007420875,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007615665,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007666314,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007700286,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007797756,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007886187,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3007972010,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3008145987,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3008274656,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3008579854,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3008630266,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3008632402,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3008766073,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3008792120,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3009862700,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010024164,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010097867,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010119152,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010300699,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010363671,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010457505,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010606546,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010617000,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3010878085,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011011193,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011035812,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011050570,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011137372,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011270181,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011386779,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011423170,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011468686,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011560054,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011610434,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011628389,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011649314,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011651230,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3011706110,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3012130335,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3012146457,-
event.device[0].openfda.registration_number,event_913f_openfda_registration_number,3012172416,-
